Word,stimulus,string,same,version_with_order,ambiguity_type,log_rt,correct_response
page,He saw the loyal page.<p>,page,False,M2_b_M1_b,Homonymy,7.0893872226,0.1
page,He saw the loyal page.<p>,page,True,M1_a_M1_b,Homonymy,7.185178022555555,0.5555555555555556
page,He saw the ripped page.<p>,page,False,M1_a_M2_b,Homonymy,6.968123225142857,0.8571428571428571
page,He saw the ripped page.<p>,page,False,M1_b_M2_b,Homonymy,6.9107541175,0.875
page,He saw the ripped page.<p>,page,True,M2_a_M2_b,Homonymy,6.97662565775,0.875
page,He saw the young page.<p>,page,False,M2_a_M1_a,Homonymy,7.234638529,0.25
page,He saw the young page.<p>,page,False,M2_b_M1_a,Homonymy,7.108701018285714,0.0
page,He saw the young page.<p>,page,True,M1_b_M1_a,Homonymy,7.50330806,0.375
palm,It was a calloused palm.<p>,palm,False,M2_a_M1_a,Homonymy,7.092959326857143,0.2857142857142857
palm,It was a calloused palm.<p>,palm,False,M2_b_M1_a,Homonymy,7.134802898285714,1.0
palm,It was a calloused palm.<p>,palm,True,M1_b_M1_a,Homonymy,7.134453602400001,0.8
palm,It was a tree palm.<p>,palm,False,M1_a_M2_b,Homonymy,7.1084199054,0.8
palm,It was a tree palm.<p>,palm,False,M1_b_M2_b,Homonymy,6.8270002972,1.0
palm,It was a tree palm.<p>,palm,True,M2_a_M2_b,Homonymy,6.6865290357500005,1.0
palm,It was a tropical palm.<p>,palm,False,M1_a_M2_a,Homonymy,7.136097236625,0.75
palm,It was a tropical palm.<p>,palm,False,M1_b_M2_a,Homonymy,7.200975219333333,0.7777777777777778
palm,It was a tropical palm.<p>,palm,True,M2_b_M2_a,Homonymy,6.930881238909091,0.6363636363636364
palm,It was a wrinkled palm.<p>,palm,False,M2_a_M1_b,Homonymy,7.0359936382727275,0.5454545454545454
palm,It was a wrinkled palm.<p>,palm,False,M2_b_M1_b,Homonymy,6.8367640715,0.5
palm,It was a wrinkled palm.<p>,palm,True,M1_a_M1_b,Homonymy,6.9732233132,0.8
panel,It was a consumer panel.<p>,panel,False,M1_a_M2_b,Polysemy,7.062234934600001,0.6
panel,It was a consumer panel.<p>,panel,False,M1_b_M2_b,Polysemy,7.196690122600001,0.6
panel,It was a consumer panel.<p>,panel,True,M2_a_M2_b,Polysemy,7.038322363400001,0.8
panel,It was a control panel.<p>,panel,False,M2_a_M1_a,Polysemy,6.780827733200001,1.0
panel,It was a control panel.<p>,panel,False,M2_b_M1_a,Polysemy,6.8110756245555555,1.0
panel,It was a control panel.<p>,panel,True,M1_b_M1_a,Polysemy,6.866806247166667,1.0
panel,It was an advisory panel.<p>,panel,False,M1_a_M2_a,Polysemy,7.169887932444444,0.8888888888888888
panel,It was an advisory panel.<p>,panel,False,M1_b_M2_a,Polysemy,7.019792877166666,0.9166666666666666
panel,It was an advisory panel.<p>,panel,True,M2_b_M2_a,Polysemy,6.840906829875,1.0
panel,It was an instrument panel.<p>,panel,False,M2_a_M1_b,Polysemy,7.076083500749999,0.5833333333333334
panel,It was an instrument panel.<p>,panel,False,M2_b_M1_b,Polysemy,7.382203676333333,0.6666666666666666
panel,It was an instrument panel.<p>,panel,True,M1_a_M1_b,Polysemy,7.208835257666666,0.8333333333333334
passage,It was a biblical passage.<p>,passage,False,M1_a_M2_b,Polysemy,7.131397188083334,0.8333333333333334
passage,It was a biblical passage.<p>,passage,False,M1_b_M2_b,Polysemy,6.842037478230769,0.9230769230769231
passage,It was a biblical passage.<p>,passage,True,M2_a_M2_b,Polysemy,6.832008657375,1.0
passage,It was a literary passage.<p>,passage,False,M1_a_M2_a,Polysemy,7.016006108285715,0.7857142857142857
passage,It was a literary passage.<p>,passage,False,M1_b_M2_a,Polysemy,7.12787648275,0.25
passage,It was a literary passage.<p>,passage,True,M2_b_M2_a,Polysemy,6.741245347,1.0
passage,It was a narrow passage.<p>,passage,False,M2_a_M1_b,Polysemy,6.922724064363636,1.0
passage,It was a narrow passage.<p>,passage,False,M2_b_M1_b,Polysemy,6.927861257571428,1.0
passage,It was a narrow passage.<p>,passage,True,M1_a_M1_b,Polysemy,6.6653261577142855,1.0
passage,It was a secret passage.<p>,passage,False,M2_a_M1_a,Polysemy,6.572655033333334,1.0
passage,It was a secret passage.<p>,passage,False,M2_b_M1_a,Polysemy,6.949712604666666,1.0
passage,It was a secret passage.<p>,passage,True,M1_b_M1_a,Polysemy,6.640786658142857,1.0
pen,She penned her animals.<p>,penned,False,M2_a_M1_a,Homonymy,7.009952972700001,0.2
pen,She penned her animals.<p>,penned,False,M2_b_M1_a,Homonymy,7.2872250805,1.0
pen,She penned her animals.<p>,penned,True,M1_b_M1_a,Homonymy,6.846001599714286,0.8571428571428571
pen,She penned her livestock.<p>,penned,False,M2_a_M1_b,Homonymy,7.034102918166667,0.16666666666666666
pen,She penned her livestock.<p>,penned,False,M2_b_M1_b,Homonymy,7.420939383375,0.875
pen,She penned her livestock.<p>,penned,True,M1_a_M1_b,Homonymy,7.1962533275,0.3333333333333333
pen,She penned her memoirs.<p>,penned,False,M1_a_M2_a,Homonymy,7.143080571833333,0.6666666666666666
pen,She penned her memoirs.<p>,penned,False,M1_b_M2_a,Homonymy,7.083112601583333,0.8333333333333334
pen,She penned her memoirs.<p>,penned,True,M2_b_M2_a,Homonymy,6.9200681024,0.8
pen,She penned her thoughts.<p>,penned,False,M1_a_M2_b,Homonymy,7.162367068333334,1.0
pen,She penned her thoughts.<p>,penned,False,M1_b_M2_b,Homonymy,7.011708261333333,0.6666666666666666
pen,She penned her thoughts.<p>,penned,True,M2_a_M2_b,Homonymy,6.952676758722222,0.7777777777777778
pick,He picked his coffee.<p>,picked,False,M2_a_M1_a,Polysemy,6.6364523460000004,0.75
pick,He picked his coffee.<p>,picked,False,M2_b_M1_a,Polysemy,6.913548093444444,0.6666666666666666
pick,He picked his coffee.<p>,picked,True,M1_b_M1_a,Polysemy,6.8913117125,1.0
pick,He picked his dinner.<p>,picked,False,M2_a_M1_b,Polysemy,7.089505766166667,1.0
pick,He picked his dinner.<p>,picked,False,M2_b_M1_b,Polysemy,7.013689933181817,0.7272727272727273
pick,He picked his dinner.<p>,picked,True,M1_a_M1_b,Polysemy,6.9469813773,1.0
pick,He picked his nose.<p>,picked,False,M1_a_M2_b,Polysemy,6.740288248285714,0.8571428571428571
pick,He picked his nose.<p>,picked,False,M1_b_M2_b,Polysemy,6.785939209333334,1.0
pick,He picked his nose.<p>,picked,True,M2_a_M2_b,Polysemy,6.940850381714285,1.0
pick,He picked his scab.<p>,picked,False,M1_a_M2_a,Polysemy,6.940644509833334,1.0
pick,He picked his scab.<p>,picked,False,M1_b_M2_a,Polysemy,6.978225167555555,1.0
pick,He picked his scab.<p>,picked,True,M2_b_M2_a,Polysemy,6.7998723625,1.0
pitcher,He saw the fast pitcher.<p>,pitcher,False,M2_a_M1_a,Homonymy,7.020588823625,0.875
pitcher,He saw the fast pitcher.<p>,pitcher,False,M2_b_M1_a,Homonymy,7.250073088000001,0.6666666666666666
pitcher,He saw the fast pitcher.<p>,pitcher,True,M1_b_M1_a,Homonymy,6.906894221625,1.0
pitcher,He saw the glass pitcher.<p>,pitcher,False,M1_a_M2_a,Homonymy,7.1031191616000005,0.8
pitcher,He saw the glass pitcher.<p>,pitcher,False,M1_b_M2_a,Homonymy,6.914773820888889,1.0
pitcher,He saw the glass pitcher.<p>,pitcher,True,M2_b_M2_a,Homonymy,6.858623945076923,1.0
pitcher,He saw the plastic pitcher.<p>,pitcher,False,M1_a_M2_b,Homonymy,7.141876985909092,0.6363636363636364
pitcher,He saw the plastic pitcher.<p>,pitcher,False,M1_b_M2_b,Homonymy,7.218874297,0.7142857142857143
pitcher,He saw the plastic pitcher.<p>,pitcher,True,M2_a_M2_b,Homonymy,7.04701524,1.0
pitcher,He saw the right-handed pitcher.<p>,pitcher,False,M2_a_M1_b,Homonymy,7.180694647636363,0.7272727272727273
pitcher,He saw the right-handed pitcher.<p>,pitcher,False,M2_b_M1_b,Homonymy,7.543074112,0.75
pitcher,He saw the right-handed pitcher.<p>,pitcher,True,M1_a_M1_b,Homonymy,7.059845248444445,1.0
poach,She poached the bear.<p>,poached,False,M2_a_M1_b,Homonymy,6.869330588666666,0.0
poach,She poached the bear.<p>,poached,False,M2_b_M1_b,Homonymy,7.249138744285714,0.42857142857142855
poach,She poached the bear.<p>,poached,True,M1_a_M1_b,Homonymy,6.982431075999999,0.7142857142857143
poach,She poached the deer.<p>,poached,False,M2_a_M1_a,Homonymy,6.952469869000001,0.4444444444444444
poach,She poached the deer.<p>,poached,False,M2_b_M1_a,Homonymy,7.2571925219999995,1.0
poach,She poached the deer.<p>,poached,True,M1_b_M1_a,Homonymy,7.087712638636364,0.6363636363636364
poach,She poached the eggs.<p>,poached,False,M1_a_M2_a,Homonymy,6.641173630636363,1.0
poach,She poached the eggs.<p>,poached,False,M1_b_M2_a,Homonymy,6.76705325875,1.0
poach,She poached the eggs.<p>,poached,True,M2_b_M2_a,Homonymy,6.668113699888888,1.0
poach,She poached the vegetables.<p>,poached,False,M1_a_M2_b,Homonymy,7.007576550818182,0.9090909090909091
poach,She poached the vegetables.<p>,poached,False,M1_b_M2_b,Homonymy,7.044723935916667,0.6666666666666666
poach,She poached the vegetables.<p>,poached,True,M2_a_M2_b,Homonymy,7.270665225333333,0.3333333333333333
port,It was a delicious port.<p>,port,False,M1_a_M2_a,Homonymy,6.994409424428571,0.0
port,It was a delicious port.<p>,port,False,M1_b_M2_a,Homonymy,7.105950774333333,0.08333333333333333
port,It was a delicious port.<p>,port,True,M2_b_M2_a,Homonymy,6.922421592749999,0.3333333333333333
port,It was a seaside port.<p>,port,False,M2_a_M1_b,Homonymy,6.9125408022000006,1.0
port,It was a seaside port.<p>,port,False,M2_b_M1_b,Homonymy,6.858084869333333,1.0
port,It was a seaside port.<p>,port,True,M1_a_M1_b,Homonymy,6.895654029,1.0
port,It was a sweet port.<p>,port,False,M1_a_M2_b,Homonymy,6.876586651285714,0.14285714285714285
port,It was a sweet port.<p>,port,False,M1_b_M2_b,Homonymy,7.1313215074,0.2
port,It was a sweet port.<p>,port,True,M2_a_M2_b,Homonymy,7.0795397306,0.2
port,It was a windy port.<p>,port,False,M2_a_M1_a,Homonymy,6.798893015999999,1.0
port,It was a windy port.<p>,port,False,M2_b_M1_a,Homonymy,6.896451690399999,1.0
port,It was a windy port.<p>,port,True,M1_b_M1_a,Homonymy,7.2238127128,0.6
position,He was in a distinguished position.<p>,position,False,M2_a_M1_a,Polysemy,7.28834810575,1.0
position,He was in a distinguished position.<p>,position,False,M2_b_M1_a,Polysemy,7.125250439888889,1.0
position,He was in a distinguished position.<p>,position,True,M1_b_M1_a,Polysemy,6.987125965428571,0.8571428571428571
position,He was in a fetal position.<p>,position,False,M1_a_M2_a,Polysemy,7.079854915125,0.875
position,He was in a fetal position.<p>,position,False,M1_b_M2_a,Polysemy,7.007247526222222,1.0
position,He was in a fetal position.<p>,position,True,M2_b_M2_a,Polysemy,6.9478728092,0.9
position,He was in a prominent position.<p>,position,False,M2_a_M1_b,Polysemy,6.8395868355000005,0.8333333333333334
position,He was in a prominent position.<p>,position,False,M2_b_M1_b,Polysemy,6.971868435999999,1.0
position,He was in a prominent position.<p>,position,True,M1_a_M1_b,Polysemy,6.991947044625,0.875
position,He was in a yoga position.<p>,position,False,M1_a_M2_b,Polysemy,6.920912461,0.8333333333333334
position,He was in a yoga position.<p>,position,False,M1_b_M2_b,Polysemy,7.1273973321428565,1.0
position,He was in a yoga position.<p>,position,True,M2_a_M2_b,Polysemy,6.862274115700001,1.0
punch,He had the alcoholic punch.<p>,punch,False,M2_a_M1_a,Homonymy,7.061576061818181,0.09090909090909091
punch,He had the alcoholic punch.<p>,punch,False,M2_b_M1_a,Homonymy,6.915827086555556,0.2222222222222222
punch,He had the alcoholic punch.<p>,punch,True,M1_b_M1_a,Homonymy,7.253596867,0.42857142857142855
punch,He had the fruit punch.<p>,punch,False,M2_a_M1_b,Homonymy,7.038008094666666,0.6666666666666666
punch,He had the fruit punch.<p>,punch,False,M2_b_M1_b,Homonymy,7.11864476075,1.0
punch,He had the fruit punch.<p>,punch,True,M1_a_M1_b,Homonymy,6.9692237269333335,1.0
punch,He had the quickest punch.<p>,punch,False,M1_a_M2_b,Homonymy,6.9853022016,0.8
punch,He had the quickest punch.<p>,punch,False,M1_b_M2_b,Homonymy,7.110944605499999,0.8333333333333334
punch,He had the quickest punch.<p>,punch,True,M2_a_M2_b,Homonymy,6.838800653142857,1.0
punch,He had the strongest punch.<p>,punch,False,M1_a_M2_a,Homonymy,6.8220269413571435,1.0
punch,He had the strongest punch.<p>,punch,False,M1_b_M2_a,Homonymy,7.049507669857143,1.0
punch,He had the strongest punch.<p>,punch,True,M2_b_M2_a,Homonymy,6.780823708125,1.0
push,He pushed the bed.<p>,pushed,False,M1_a_M2_a,Polysemy,6.737411275,1.0
push,He pushed the bed.<p>,pushed,False,M1_b_M2_a,Polysemy,6.898879908222223,1.0
push,He pushed the bed.<p>,pushed,True,M2_b_M2_a,Polysemy,6.8360321282,1.0
push,He pushed the cocaine.<p>,pushed,False,M2_a_M1_a,Polysemy,7.276578726666667,0.16666666666666666
push,He pushed the cocaine.<p>,pushed,False,M2_b_M1_a,Polysemy,7.216473384636364,0.36363636363636365
push,He pushed the cocaine.<p>,pushed,True,M1_b_M1_a,Polysemy,7.158754083875,0.875
push,He pushed the desk.<p>,pushed,False,M1_a_M2_b,Polysemy,6.744246877166667,1.0
push,He pushed the desk.<p>,pushed,False,M1_b_M2_b,Polysemy,7.0457948856,1.0
push,He pushed the desk.<p>,pushed,True,M2_a_M2_b,Polysemy,6.6615282663,1.0
push,He pushed the drugs.<p>,pushed,False,M2_a_M1_b,Polysemy,6.998534539571429,0.42857142857142855
push,He pushed the drugs.<p>,pushed,False,M2_b_M1_b,Polysemy,7.213246371285714,0.7142857142857143
push,He pushed the drugs.<p>,pushed,True,M1_a_M1_b,Polysemy,7.119452410333333,0.5
racket,That was a badminton racket.<p>,racket,False,M1_a_M2_a,Homonymy,7.206693672714286,0.7142857142857143
racket,That was a badminton racket.<p>,racket,False,M1_b_M2_a,Homonymy,7.139363315,0.6666666666666666
racket,That was a badminton racket.<p>,racket,True,M2_b_M2_a,Homonymy,6.979488659235294,0.8823529411764706
racket,That was a loud racket.<p>,racket,False,M2_a_M1_a,Homonymy,6.96854484525,0.5
racket,That was a loud racket.<p>,racket,False,M2_b_M1_a,Homonymy,7.160892751428571,0.5714285714285714
racket,That was a loud racket.<p>,racket,True,M1_b_M1_a,Homonymy,6.9155777787999995,1.0
racket,That was a tennis racket.<p>,racket,False,M1_a_M2_b,Homonymy,6.8895813745000005,1.0
racket,That was a tennis racket.<p>,racket,False,M1_b_M2_b,Homonymy,6.798509578666667,1.0
racket,That was a tennis racket.<p>,racket,True,M2_a_M2_b,Homonymy,7.036874839142857,1.0
racket,That was an annoying racket.<p>,racket,False,M2_a_M1_b,Homonymy,7.186032094800001,0.2
racket,That was an annoying racket.<p>,racket,False,M2_b_M1_b,Homonymy,7.496889920666667,0.8333333333333334
racket,That was an annoying racket.<p>,racket,True,M1_a_M1_b,Homonymy,7.156488091153847,0.6153846153846154
rock,He liked alternative rock.<p>,rock,False,M2_a_M1_b,Homonymy,7.274778869666666,1.0
rock,He liked alternative rock.<p>,rock,False,M2_b_M1_b,Homonymy,6.993434078333333,1.0
rock,He liked alternative rock.<p>,rock,True,M1_a_M1_b,Homonymy,6.5488078234,1.0
rock,He liked electronic rock.<p>,rock,False,M2_a_M1_a,Homonymy,6.977457727428572,0.7142857142857143
rock,He liked electronic rock.<p>,rock,False,M2_b_M1_a,Homonymy,6.8408300446,0.9
rock,He liked electronic rock.<p>,rock,True,M1_b_M1_a,Homonymy,6.9896065489375,1.0
rock,He liked granite rock.<p>,rock,False,M1_a_M2_b,Homonymy,7.178851566555555,0.6666666666666666
rock,He liked granite rock.<p>,rock,False,M1_b_M2_b,Homonymy,7.072077363846153,0.38461538461538464
rock,He liked granite rock.<p>,rock,True,M2_a_M2_b,Homonymy,6.6904454614,1.0
rock,He liked limestone rock.<p>,rock,False,M1_a_M2_a,Homonymy,7.0942083613,0.6
rock,He liked limestone rock.<p>,rock,False,M1_b_M2_a,Homonymy,6.8488781101,0.4
rock,He liked limestone rock.<p>,rock,True,M2_b_M2_a,Homonymy,6.8671402935,1.0
run,She ran the company.<p>,ran,False,M1_a_M2_b,Polysemy,6.966361344666666,1.0
run,She ran the company.<p>,ran,False,M1_b_M2_b,Polysemy,6.8215617982222225,0.6666666666666666
run,She ran the company.<p>,ran,True,M2_a_M2_b,Polysemy,6.541223936142857,1.0
run,She ran the marathon.<p>,ran,False,M2_a_M1_a,Polysemy,6.834631358833334,1.0
run,She ran the marathon.<p>,ran,False,M2_b_M1_a,Polysemy,6.76812015625,1.0
run,She ran the marathon.<p>,ran,True,M1_b_M1_a,Polysemy,6.712125235099999,1.0
run,She ran the race.<p>,ran,False,M2_a_M1_b,Polysemy,6.812971397555556,0.8888888888888888
run,She ran the race.<p>,ran,False,M2_b_M1_b,Polysemy,6.796833373,1.0
run,She ran the race.<p>,ran,True,M1_a_M1_b,Polysemy,6.781862665818181,1.0
run,She ran the shop.<p>,ran,False,M1_a_M2_a,Polysemy,6.953798839666667,0.5555555555555556
run,She ran the shop.<p>,ran,False,M1_b_M2_a,Polysemy,7.119350404416667,0.9166666666666666
run,She ran the shop.<p>,ran,True,M2_b_M2_a,Polysemy,6.6921810463749996,1.0
sage,He saw the bushy sage.<p>,sage,False,M1_a_M2_b,Homonymy,7.043812287,0.5
sage,He saw the bushy sage.<p>,sage,False,M1_b_M2_b,Homonymy,7.837447116333333,0.3333333333333333
sage,He saw the bushy sage.<p>,sage,True,M2_a_M2_b,Homonymy,7.3701433,0.5
sage,He saw the fragrant sage.<p>,sage,False,M1_a_M2_a,Homonymy,7.238888651666667,0.3333333333333333
sage,He saw the fragrant sage.<p>,sage,False,M1_b_M2_a,Homonymy,7.166099126,0.5555555555555556
sage,He saw the fragrant sage.<p>,sage,True,M2_b_M2_a,Homonymy,7.174526861181818,0.7272727272727273
sage,He saw the renowned sage.<p>,sage,False,M2_a_M1_b,Homonymy,7.288218798222222,0.4444444444444444
sage,He saw the renowned sage.<p>,sage,False,M2_b_M1_b,Homonymy,7.213167817857142,0.2857142857142857
sage,He saw the renowned sage.<p>,sage,True,M1_a_M1_b,Homonymy,7.233097176666667,0.8333333333333334
sage,He saw the wise sage.<p>,sage,False,M2_a_M1_a,Homonymy,7.17025338725,0.5
sage,He saw the wise sage.<p>,sage,False,M2_b_M1_a,Homonymy,7.0279918265,0.75
sage,He saw the wise sage.<p>,sage,True,M1_b_M1_a,Homonymy,7.049082685625,0.625
scale,It was a fish scale.<p>,scale,False,M2_a_M1_a,Homonymy,6.8629925473333335,0.8333333333333334
scale,It was a fish scale.<p>,scale,False,M2_b_M1_a,Homonymy,6.8208254184,1.0
scale,It was a fish scale.<p>,scale,True,M1_b_M1_a,Homonymy,7.117415254833333,0.8333333333333334
scale,It was a lizard scale.<p>,scale,False,M2_a_M1_b,Homonymy,7.217193761,0.3333333333333333
scale,It was a lizard scale.<p>,scale,False,M2_b_M1_b,Homonymy,6.910777488357143,0.21428571428571427
scale,It was a lizard scale.<p>,scale,True,M1_a_M1_b,Homonymy,6.841344109714285,0.5714285714285714
scale,It was a major scale.<p>,scale,False,M1_a_M2_b,Homonymy,6.7344621816,0.8
scale,It was a major scale.<p>,scale,False,M1_b_M2_b,Homonymy,6.978765650333333,0.8333333333333334
scale,It was a major scale.<p>,scale,True,M2_a_M2_b,Homonymy,7.285334768,0.9
scale,It was a music scale.<p>,scale,False,M1_a_M2_a,Homonymy,6.9092821516,0.9
scale,It was a music scale.<p>,scale,False,M1_b_M2_a,Homonymy,7.013477679888889,0.8888888888888888
scale,It was a music scale.<p>,scale,True,M2_b_M2_a,Homonymy,6.7249458146,1.0
scene,It was a nature scene.<p>,scene,False,M1_a_M2_a,Polysemy,7.0573144344,0.7
scene,It was a nature scene.<p>,scene,False,M1_b_M2_a,Polysemy,7.154515949444445,0.7777777777777778
scene,It was a nature scene.<p>,scene,True,M2_b_M2_a,Polysemy,6.750482085142857,0.8571428571428571
scene,It was a panoramic scene.<p>,scene,False,M1_a_M2_b,Polysemy,7.183639284142857,0.5714285714285714
scene,It was a panoramic scene.<p>,scene,False,M1_b_M2_b,Polysemy,7.081822773333333,0.8333333333333334
scene,It was a panoramic scene.<p>,scene,True,M2_a_M2_b,Polysemy,7.0642141366,0.6
scene,It was a touching scene.<p>,scene,False,M2_a_M1_a,Polysemy,6.938507726625,1.0
scene,It was a touching scene.<p>,scene,False,M2_b_M1_a,Polysemy,6.756051063,0.7777777777777778
scene,It was a touching scene.<p>,scene,True,M1_b_M1_a,Polysemy,6.8561952754,1.0
scene,It was a well-acted scene.<p>,scene,False,M2_a_M1_b,Polysemy,7.014298164444444,1.0
scene,It was a well-acted scene.<p>,scene,False,M2_b_M1_b,Polysemy,6.8349449983333335,1.0
scene,It was a well-acted scene.<p>,scene,True,M1_a_M1_b,Polysemy,7.068877373428571,1.0
seal,It was a certified seal.<p>,seal,False,M2_a_M1_b,Homonymy,7.4774644236,0.6
seal,It was a certified seal.<p>,seal,False,M2_b_M1_b,Homonymy,7.0273854714285715,0.5714285714285714
seal,It was a certified seal.<p>,seal,True,M1_a_M1_b,Homonymy,6.934239402818181,0.9090909090909091
seal,It was a circus seal.<p>,seal,False,M1_a_M2_a,Homonymy,7.137695630888889,0.8888888888888888
seal,It was a circus seal.<p>,seal,False,M1_b_M2_a,Homonymy,7.043912626666667,1.0
seal,It was a circus seal.<p>,seal,True,M2_b_M2_a,Homonymy,6.9598454084285715,0.8571428571428571
seal,It was a gold seal.<p>,seal,False,M2_a_M1_a,Homonymy,7.0850474318,0.9
seal,It was a gold seal.<p>,seal,False,M2_b_M1_a,Homonymy,6.966704190000001,0.5
seal,It was a gold seal.<p>,seal,True,M1_b_M1_a,Homonymy,6.741986712,1.0
seal,It was a trained seal.<p>,seal,False,M1_a_M2_b,Homonymy,6.9806436269,1.0
seal,It was a trained seal.<p>,seal,False,M1_b_M2_b,Homonymy,6.909126072333333,0.9166666666666666
seal,It was a trained seal.<p>,seal,True,M2_a_M2_b,Homonymy,6.92765774,1.0
serve,She served a lasagna.<p>,served,False,M2_a_M1_b,Polysemy,6.929255779428572,0.8571428571428571
serve,She served a lasagna.<p>,served,False,M2_b_M1_b,Polysemy,7.0155879228,1.0
serve,She served a lasagna.<p>,served,True,M1_a_M1_b,Polysemy,6.7992058696,0.8
serve,She served a pie.<p>,served,False,M2_a_M1_a,Polysemy,7.003907710142856,0.8571428571428571
serve,She served a pie.<p>,served,False,M2_b_M1_a,Polysemy,7.052860320428572,1.0
serve,She served a pie.<p>,served,True,M1_b_M1_a,Polysemy,7.121319455285715,1.0
serve,She served a summons.<p>,served,False,M1_a_M2_a,Polysemy,7.083618364666667,0.6666666666666666
serve,She served a summons.<p>,served,False,M1_b_M2_a,Polysemy,7.065727308142857,0.42857142857142855
serve,She served a summons.<p>,served,True,M2_b_M2_a,Polysemy,6.7932129214,0.8
serve,She served a warrant.<p>,served,False,M1_a_M2_b,Polysemy,7.0550609496,0.6
serve,She served a warrant.<p>,served,False,M1_b_M2_b,Polysemy,7.10551964975,0.75
serve,She served a warrant.<p>,served,True,M2_a_M2_b,Polysemy,6.844308004125001,1.0
sing,The bird sang.<p>,sang,False,M1_a_M2_a,Polysemy,6.752676533833333,1.0
sing,The bird sang.<p>,sang,False,M1_b_M2_a,Polysemy,6.672217924466667,0.9333333333333333
sing,The bird sang.<p>,sang,True,M2_b_M2_a,Polysemy,6.621570040666666,1.0
sing,The choir sang.<p>,sang,False,M2_a_M1_b,Polysemy,6.610134236,1.0
sing,The choir sang.<p>,sang,False,M2_b_M1_b,Polysemy,6.78473114975,1.0
sing,The choir sang.<p>,sang,True,M1_a_M1_b,Polysemy,6.7008489155,1.0
sing,The cricket sang.<p>,sang,False,M1_a_M2_b,Polysemy,6.762387350833333,0.5833333333333334
sing,The cricket sang.<p>,sang,False,M1_b_M2_b,Polysemy,7.154158718666667,0.3333333333333333
sing,The cricket sang.<p>,sang,True,M2_a_M2_b,Polysemy,6.7478963328749995,0.875
sing,The girl sang.<p>,sang,False,M2_a_M1_a,Polysemy,6.658113677499999,1.0
sing,The girl sang.<p>,sang,False,M2_b_M1_a,Polysemy,6.635813214142857,1.0
sing,The girl sang.<p>,sang,True,M1_b_M1_a,Polysemy,6.55033893425,1.0
spill,He spilled the drink.<p>,spilled,False,M2_a_M1_a,Polysemy,7.0485669988,1.0
spill,He spilled the drink.<p>,spilled,False,M2_b_M1_a,Polysemy,6.922062311583333,1.0
spill,He spilled the drink.<p>,spilled,True,M1_b_M1_a,Polysemy,6.8259102545,1.0
spill,He spilled the flour.<p>,spilled,False,M2_a_M1_b,Polysemy,6.7608798605,1.0
spill,He spilled the flour.<p>,spilled,False,M2_b_M1_b,Polysemy,6.7576469445714284,0.8571428571428571
spill,He spilled the flour.<p>,spilled,True,M1_a_M1_b,Polysemy,6.908156109666667,0.8333333333333334
spill,He spilled the news.<p>,spilled,False,M1_a_M2_a,Polysemy,7.110465301285714,0.7142857142857143
spill,He spilled the news.<p>,spilled,False,M1_b_M2_a,Polysemy,6.993564926857142,1.0
spill,He spilled the news.<p>,spilled,True,M2_b_M2_a,Polysemy,6.922283270571429,1.0
spill,He spilled the secret.<p>,spilled,False,M1_a_M2_b,Polysemy,6.681070219857142,1.0
spill,He spilled the secret.<p>,spilled,False,M1_b_M2_b,Polysemy,6.90467965025,0.875
spill,He spilled the secret.<p>,spilled,True,M2_a_M2_b,Polysemy,7.043881599,1.0
stake,He staked his claim.<p>,staked,False,M1_a_M2_b,Polysemy,6.9247390958,0.8
stake,He staked his claim.<p>,staked,False,M1_b_M2_b,Polysemy,7.270084709625,0.5
stake,He staked his claim.<p>,staked,True,M2_a_M2_b,Polysemy,7.12458464,1.0
stake,He staked his horse.<p>,staked,False,M2_a_M1_a,Polysemy,7.2763750688,0.6
stake,He staked his horse.<p>,staked,False,M2_b_M1_a,Polysemy,7.255198626666666,0.16666666666666666
stake,He staked his horse.<p>,staked,True,M1_b_M1_a,Polysemy,7.177170259714286,0.2857142857142857
stake,He staked his name.<p>,staked,False,M1_a_M2_a,Polysemy,6.887411385833333,0.8333333333333334
stake,He staked his name.<p>,staked,False,M1_b_M2_a,Polysemy,7.1348727072,0.2
stake,He staked his name.<p>,staked,True,M2_b_M2_a,Polysemy,6.953831395428572,0.5714285714285714
stake,He staked his tent.<p>,staked,False,M2_a_M1_b,Polysemy,6.966465984333333,0.6666666666666666
stake,He staked his tent.<p>,staked,False,M2_b_M1_b,Polysemy,7.051648054571428,0.8571428571428571
stake,He staked his tent.<p>,staked,True,M1_a_M1_b,Polysemy,6.872402482888889,0.8888888888888888
stall,They stalled the bus.<p>,stalled,False,M2_a_M1_b,Polysemy,6.8089006295,1.0
stall,They stalled the bus.<p>,stalled,False,M2_b_M1_b,Polysemy,7.021494499166667,0.8333333333333334
stall,They stalled the bus.<p>,stalled,True,M1_a_M1_b,Polysemy,6.8680657754,0.8
stall,They stalled the horse.<p>,stalled,False,M1_a_M2_a,Polysemy,7.01417204275,0.75
stall,They stalled the horse.<p>,stalled,False,M1_b_M2_a,Polysemy,6.9012440861428574,0.8571428571428571
stall,They stalled the horse.<p>,stalled,True,M2_b_M2_a,Polysemy,7.090173265307692,0.6923076923076923
stall,They stalled the pig.<p>,stalled,False,M1_a_M2_b,Polysemy,6.934077059285714,0.14285714285714285
stall,They stalled the pig.<p>,stalled,False,M1_b_M2_b,Polysemy,7.2834575935,0.25
