word,same,ambiguity_type,string,version,Class,order,version_with_order,prime,target,context,sentence1,sentence2,disambiguating_word1,disambiguating_word2,target_surprisal_sum,target_surprisal_mean,final_token_surprisal,n_target_tokens,model,checkpoint,n_params
key,False,Polysemy,key,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a delete key.,It was a master key.,It was a delete key. It was a master key.,It was a master key.,It was a delete key.,master,delete,12.108640909194946,2.421728181838989,1.692082405090332,5,EleutherAI/pythia-160m,32000,162322944
key,False,Polysemy,key,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a backspace key.,It was a master key.,It was a backspace key. It was a master key.,It was a master key.,It was a backspace key.,master,backspace,11.83597618341446,2.3671952366828917,1.6591987609863281,5,EleutherAI/pythia-160m,32000,162322944
key,True,Polysemy,key,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a master key.,It was a duplicate key.,It was a master key. It was a duplicate key.,It was a duplicate key.,It was a master key.,duplicate,master,12.51520723104477,2.503041446208954,1.697890281677246,5,EleutherAI/pythia-160m,32000,162322944
key,True,Polysemy,key,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a backspace key.,It was a delete key.,It was a backspace key. It was a delete key.,It was a delete key.,It was a backspace key.,delete,backspace,12.819633841514587,2.5639267683029177,1.308091640472412,5,EleutherAI/pythia-160m,32000,162322944
lamb,False,Polysemy,lamb,M1_a_M2_a,N,s2_prime,M2_a_M1_a,They liked the cute lamb.,They liked the marinated lamb.,They liked the cute lamb. They liked the marinated lamb.,They liked the marinated lamb.,They liked the cute lamb.,marinated,cute,19.419173777103424,3.2365289628505707,1.7892744541168213,6,EleutherAI/pythia-160m,32000,162322944
lamb,False,Polysemy,lamb,M1_a_M2_b,N,s2_prime,M2_b_M1_a,They liked the friendly lamb.,They liked the marinated lamb.,They liked the friendly lamb. They liked the marinated lamb.,They liked the marinated lamb.,They liked the friendly lamb.,marinated,friendly,19.40980750322342,3.234967917203903,1.982677936553955,6,EleutherAI/pythia-160m,32000,162322944
lamb,False,Polysemy,lamb,M1_b_M2_a,N,s2_prime,M2_a_M1_b,They liked the cute lamb.,They liked the grilled lamb.,They liked the cute lamb. They liked the grilled lamb.,They liked the grilled lamb.,They liked the cute lamb.,grilled,cute,17.41991513967514,3.483983027935028,1.932315468788147,5,EleutherAI/pythia-160m,32000,162322944
lamb,False,Polysemy,lamb,M1_b_M2_b,N,s2_prime,M2_b_M1_b,They liked the friendly lamb.,They liked the grilled lamb.,They liked the friendly lamb. They liked the grilled lamb.,They liked the grilled lamb.,They liked the friendly lamb.,grilled,friendly,16.69548124074936,3.339096248149872,2.0911378860473633,5,EleutherAI/pythia-160m,32000,162322944
lamb,True,Polysemy,lamb,M1_a_M1_b,N,s2_prime,M1_b_M1_a,They liked the grilled lamb.,They liked the marinated lamb.,They liked the grilled lamb. They liked the marinated lamb.,They liked the marinated lamb.,They liked the grilled lamb.,marinated,grilled,15.86837112903595,2.6447285215059915,1.851192831993103,6,EleutherAI/pythia-160m,32000,162322944
lamb,True,Polysemy,lamb,M2_a_M2_b,N,s2_prime,M2_b_M2_a,They liked the friendly lamb.,They liked the cute lamb.,They liked the friendly lamb. They liked the cute lamb.,They liked the cute lamb.,They liked the friendly lamb.,cute,friendly,18.06332176923752,3.612664353847504,2.143537759780884,5,EleutherAI/pythia-160m,32000,162322944
lap,False,Homonymy,lapped,M1_a_M2_a,V,s2_prime,M2_a_M1_a,She lapped the runners.,She lapped the milk.,She lapped the runners. She lapped the milk.,She lapped the milk.,She lapped the runners.,milk,runners,22.251782274106517,4.4503564548213035,2.7386820316314697,5,EleutherAI/pythia-160m,32000,162322944
lap,False,Homonymy,lapped,M1_a_M2_b,V,s2_prime,M2_b_M1_a,She lapped the competitors.,She lapped the milk.,She lapped the competitors. She lapped the milk.,She lapped the milk.,She lapped the competitors.,milk,competitors,21.470325947739184,4.294065189547837,2.6174566745758057,5,EleutherAI/pythia-160m,32000,162322944
lap,False,Homonymy,lapped,M1_b_M2_a,V,s2_prime,M2_a_M1_b,She lapped the runners.,She lapped the water.,She lapped the runners. She lapped the water.,She lapped the water.,She lapped the runners.,water,runners,15.431045389035717,3.086209077807143,2.17444109916687,5,EleutherAI/pythia-160m,32000,162322944
lap,False,Homonymy,lapped,M1_b_M2_b,V,s2_prime,M2_b_M1_b,She lapped the competitors.,She lapped the water.,She lapped the competitors. She lapped the water.,She lapped the water.,She lapped the competitors.,water,competitors,17.79278659913689,3.558557319827378,2.3432505130767822,5,EleutherAI/pythia-160m,32000,162322944
lap,True,Homonymy,lapped,M1_a_M1_b,V,s2_prime,M1_b_M1_a,She lapped the water.,She lapped the milk.,She lapped the water. She lapped the milk.,She lapped the milk.,She lapped the water.,milk,water,16.896533790510148,3.3793067581020297,2.128300666809082,5,EleutherAI/pythia-160m,32000,162322944
lap,True,Homonymy,lapped,M2_a_M2_b,V,s2_prime,M2_b_M2_a,She lapped the competitors.,She lapped the runners.,She lapped the competitors. She lapped the runners.,She lapped the runners.,She lapped the competitors.,runners,competitors,16.457413435913622,3.2914826871827243,2.0191245079040527,5,EleutherAI/pythia-160m,32000,162322944
load,False,Polysemy,loaded,M1_a_M2_a,V,s2_prime,M2_a_M1_a,She loaded the truck.,She loaded the gun.,She loaded the truck. She loaded the gun.,She loaded the gun.,She loaded the truck.,gun,truck,12.432370394468307,3.108092598617077,2.0668158531188965,4,EleutherAI/pythia-160m,32000,162322944
load,False,Polysemy,loaded,M1_a_M2_b,V,s2_prime,M2_b_M1_a,She loaded the van.,She loaded the gun.,She loaded the van. She loaded the gun.,She loaded the gun.,She loaded the van.,gun,van,13.56677120923996,3.39169280230999,2.2604331970214844,4,EleutherAI/pythia-160m,32000,162322944
load,False,Polysemy,loaded,M1_b_M2_a,V,s2_prime,M2_a_M1_b,She loaded the truck.,She loaded the rifle.,She loaded the truck. She loaded the rifle.,She loaded the rifle.,She loaded the truck.,rifle,truck,13.119907468557358,3.2799768671393394,1.957938551902771,4,EleutherAI/pythia-160m,32000,162322944
load,False,Polysemy,loaded,M1_b_M2_b,V,s2_prime,M2_b_M1_b,She loaded the van.,She loaded the rifle.,She loaded the van. She loaded the rifle.,She loaded the rifle.,She loaded the van.,rifle,van,14.483416259288788,3.620854064822197,2.021247386932373,4,EleutherAI/pythia-160m,32000,162322944
load,True,Polysemy,loaded,M1_a_M1_b,V,s2_prime,M1_b_M1_a,She loaded the rifle.,She loaded the gun.,She loaded the rifle. She loaded the gun.,She loaded the gun.,She loaded the rifle.,gun,rifle,11.097786128520966,2.7744465321302414,2.084078788757324,4,EleutherAI/pythia-160m,32000,162322944
load,True,Polysemy,loaded,M2_a_M2_b,V,s2_prime,M2_b_M2_a,She loaded the van.,She loaded the truck.,She loaded the van. She loaded the truck.,She loaded the truck.,She loaded the van.,truck,van,12.191320359706879,3.0478300899267197,2.064826250076294,4,EleutherAI/pythia-160m,32000,162322944
lock,False,Homonymy,locks,M1_a_M2_a,N,s2_prime,M2_a_M1_a,She had window locks.,She had curly locks.,She had window locks. She had curly locks.,She had curly locks.,She had window locks.,curly,window,15.469295501708984,3.867323875427246,2.3667397499084473,4,EleutherAI/pythia-160m,32000,162322944
lock,False,Homonymy,locks,M1_a_M2_b,N,s2_prime,M2_b_M1_a,She had door locks.,She had curly locks.,She had door locks. She had curly locks.,She had curly locks.,She had door locks.,curly,door,15.375807642936707,3.8439519107341766,2.27036190032959,4,EleutherAI/pythia-160m,32000,162322944
lock,False,Homonymy,locks,M1_b_M2_a,N,s2_prime,M2_a_M1_b,She had window locks.,She had brown locks.,She had window locks. She had brown locks.,She had brown locks.,She had window locks.,brown,window,15.064767360687256,3.766191840171814,2.0873398780822754,4,EleutherAI/pythia-160m,32000,162322944
lock,False,Homonymy,locks,M1_b_M2_b,N,s2_prime,M2_b_M1_b,She had door locks.,She had brown locks.,She had door locks. She had brown locks.,She had brown locks.,She had door locks.,brown,door,15.153402328491211,3.7883505821228027,1.9574064016342163,4,EleutherAI/pythia-160m,32000,162322944
lock,True,Homonymy,locks,M1_a_M1_b,N,s2_prime,M1_b_M1_a,She had brown locks.,She had curly locks.,She had brown locks. She had curly locks.,She had curly locks.,She had brown locks.,curly,brown,11.920374631881714,2.9800936579704285,1.9948755502700806,4,EleutherAI/pythia-160m,32000,162322944
lock,True,Homonymy,locks,M2_a_M2_b,N,s2_prime,M2_b_M2_a,She had door locks.,She had window locks.,She had door locks. She had window locks.,She had window locks.,She had door locks.,window,door,15.670628190040588,3.917657047510147,1.7486131191253662,4,EleutherAI/pythia-160m,32000,162322944
lunch,False,Polysemy,lunch,M1_a_M2_a,N,s2_prime,M2_a_M1_a,They liked the afternoon lunch.,They liked the hot lunch.,They liked the afternoon lunch. They liked the hot lunch.,They liked the hot lunch.,They liked the afternoon lunch.,hot,afternoon,15.222859859466553,3.0445719718933106,2.0594418048858643,5,EleutherAI/pythia-160m,32000,162322944
lunch,False,Polysemy,lunch,M1_a_M2_b,N,s2_prime,M2_b_M1_a,They liked the women's lunch.,They liked the hot lunch.,They liked the women's lunch. They liked the hot lunch.,They liked the hot lunch.,They liked the women's lunch.,hot,women,15.87361228466034,3.174722456932068,1.8930174112319946,5,EleutherAI/pythia-160m,32000,162322944
lunch,False,Polysemy,lunch,M1_b_M2_a,N,s2_prime,M2_a_M1_b,They liked the afternoon lunch.,They liked the sandwich lunch.,They liked the afternoon lunch. They liked the sandwich lunch.,They liked the sandwich lunch.,They liked the afternoon lunch.,sandwich,afternoon,18.990439534187317,3.7980879068374636,1.6985691785812378,5,EleutherAI/pythia-160m,32000,162322944
lunch,False,Polysemy,lunch,M1_b_M2_b,N,s2_prime,M2_b_M1_b,They liked the women's lunch.,They liked the sandwich lunch.,They liked the women's lunch. They liked the sandwich lunch.,They liked the sandwich lunch.,They liked the women's lunch.,sandwich,women,20.011817455291748,4.002363491058349,1.5839316844940186,5,EleutherAI/pythia-160m,32000,162322944
lunch,True,Polysemy,lunch,M1_a_M1_b,N,s2_prime,M1_b_M1_a,They liked the sandwich lunch.,They liked the hot lunch.,They liked the sandwich lunch. They liked the hot lunch.,They liked the hot lunch.,They liked the sandwich lunch.,hot,sandwich,15.507836997509003,3.1015673995018007,2.0767040252685547,5,EleutherAI/pythia-160m,32000,162322944
lunch,True,Polysemy,lunch,M2_a_M2_b,N,s2_prime,M2_b_M2_a,They liked the women's lunch.,They liked the afternoon lunch.,They liked the women's lunch. They liked the afternoon lunch.,They liked the afternoon lunch.,They liked the women's lunch.,afternoon,women,17.22038722038269,3.4440774440765383,1.702132225036621,5,EleutherAI/pythia-160m,32000,162322944
market,False,Polysemy,market,M1_a_M2_a,N,s2_prime,M2_a_M1_a,He liked the housing market.,He liked the flea market.,He liked the housing market. He liked the flea market.,He liked the flea market.,He liked the housing market.,flea,housing,16.235116466879845,2.7058527444799743,1.5538526773452759,6,EleutherAI/pythia-160m,32000,162322944
market,False,Polysemy,market,M1_a_M2_b,N,s2_prime,M2_b_M1_a,He liked the stock market.,He liked the flea market.,He liked the stock market. He liked the flea market.,He liked the flea market.,He liked the stock market.,flea,stock,16.762429758906364,2.7937382931510606,1.4389139413833618,6,EleutherAI/pythia-160m,32000,162322944
market,False,Polysemy,market,M1_b_M2_a,N,s2_prime,M2_a_M1_b,He liked the housing market.,He liked the fish market.,He liked the housing market. He liked the fish market.,He liked the fish market.,He liked the housing market.,fish,housing,13.519946098327637,2.7039892196655275,1.6554596424102783,5,EleutherAI/pythia-160m,32000,162322944
market,False,Polysemy,market,M1_b_M2_b,N,s2_prime,M2_b_M1_b,He liked the stock market.,He liked the fish market.,He liked the stock market. He liked the fish market.,He liked the fish market.,He liked the stock market.,fish,stock,13.337294161319733,2.6674588322639465,1.482084035873413,5,EleutherAI/pythia-160m,32000,162322944
market,True,Polysemy,market,M1_a_M1_b,N,s2_prime,M1_b_M1_a,He liked the fish market.,He liked the flea market.,He liked the fish market. He liked the flea market.,He liked the flea market.,He liked the fish market.,flea,fish,14.447604075074196,2.407934012512366,1.552293300628662,6,EleutherAI/pythia-160m,32000,162322944
market,True,Polysemy,market,M2_a_M2_b,N,s2_prime,M2_b_M2_a,He liked the stock market.,He liked the housing market.,He liked the stock market. He liked the housing market.,He liked the housing market.,He liked the stock market.,housing,stock,13.043720304965973,2.6087440609931947,1.4314554929733276,5,EleutherAI/pythia-160m,32000,162322944
match,False,Homonymy,match,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a soccer match.,It was a lit match.,It was a soccer match. It was a lit match.,It was a lit match.,It was a soccer match.,lit,soccer,17.44674053788185,3.48934810757637,1.6323014497756958,5,EleutherAI/pythia-160m,32000,162322944
match,False,Homonymy,match,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a tennis match.,It was a lit match.,It was a tennis match. It was a lit match.,It was a lit match.,It was a tennis match.,lit,tennis,15.862989664077759,3.1725979328155516,1.679933786392212,5,EleutherAI/pythia-160m,32000,162322944
match,False,Homonymy,match,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a soccer match.,It was a burning match.,It was a soccer match. It was a burning match.,It was a burning match.,It was a soccer match.,burning,soccer,15.552471309900284,3.110494261980057,1.3246501684188843,5,EleutherAI/pythia-160m,32000,162322944
match,False,Homonymy,match,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a tennis match.,It was a burning match.,It was a tennis match. It was a burning match.,It was a burning match.,It was a tennis match.,burning,tennis,15.496136903762817,3.0992273807525637,1.4101660251617432,5,EleutherAI/pythia-160m,32000,162322944
match,True,Homonymy,match,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a burning match.,It was a lit match.,It was a burning match. It was a lit match.,It was a lit match.,It was a burning match.,lit,burning,15.506080389022827,3.1012160778045654,1.5560543537139893,5,EleutherAI/pythia-160m,32000,162322944
match,True,Homonymy,match,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a tennis match.,It was a soccer match.,It was a tennis match. It was a soccer match.,It was a soccer match.,It was a tennis match.,soccer,tennis,11.513166844844818,2.3026333689689635,1.1483098268508911,5,EleutherAI/pythia-160m,32000,162322944
medicine,False,Polysemy,medicine,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was orthopedic medicine.,It was cough medicine.,It was orthopedic medicine. It was cough medicine.,It was cough medicine.,It was orthopedic medicine.,cough,orthopedic,13.016245365142822,3.2540613412857056,1.184238076210022,4,EleutherAI/pythia-160m,32000,162322944
medicine,False,Polysemy,medicine,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was veterinary medicine.,It was cough medicine.,It was veterinary medicine. It was cough medicine.,It was cough medicine.,It was veterinary medicine.,cough,veterinary,15.41071492433548,3.85267873108387,1.3405883312225342,4,EleutherAI/pythia-160m,32000,162322944
medicine,False,Polysemy,medicine,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was orthopedic medicine.,It was prescription medicine.,It was orthopedic medicine. It was prescription medicine.,It was prescription medicine.,It was orthopedic medicine.,prescription,orthopedic,10.274321675300598,2.5685804188251495,1.1508240699768066,4,EleutherAI/pythia-160m,32000,162322944
medicine,False,Polysemy,medicine,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was veterinary medicine.,It was prescription medicine.,It was veterinary medicine. It was prescription medicine.,It was prescription medicine.,It was veterinary medicine.,prescription,veterinary,13.360814452171326,3.3402036130428314,1.399773359298706,4,EleutherAI/pythia-160m,32000,162322944
medicine,True,Polysemy,medicine,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was prescription medicine.,It was cough medicine.,It was prescription medicine. It was cough medicine.,It was cough medicine.,It was prescription medicine.,cough,prescription,10.760563611984253,2.6901409029960632,1.3332356214523315,4,EleutherAI/pythia-160m,32000,162322944
medicine,True,Polysemy,medicine,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was veterinary medicine.,It was orthopedic medicine.,It was veterinary medicine. It was orthopedic medicine.,It was orthopedic medicine.,It was veterinary medicine.,orthopedic,veterinary,13.99449598789215,2.79889919757843,1.065151333808899,5,EleutherAI/pythia-160m,32000,162322944
message,False,Polysemy,message,M1_a_M2_a,N,s2_prime,M2_a_M1_a,There was an urgent message.,There was a phone message.,There was an urgent message. There was a phone message.,There was a phone message.,There was an urgent message.,phone,urgent,12.254128277301788,2.4508256554603576,2.230003833770752,5,EleutherAI/pythia-160m,32000,162322944
message,False,Polysemy,message,M1_a_M2_b,N,s2_prime,M2_b_M1_a,There was a clear message.,There was a phone message.,There was a clear message. There was a phone message.,There was a phone message.,There was a clear message.,phone,clear,16.090185195207596,3.218037039041519,2.190352201461792,5,EleutherAI/pythia-160m,32000,162322944
message,False,Polysemy,message,M1_b_M2_a,N,s2_prime,M2_a_M1_b,There was an urgent message.,There was a computer message.,There was an urgent message. There was a computer message.,There was a computer message.,There was an urgent message.,computer,urgent,16.164452135562897,3.2328904271125793,2.6092121601104736,5,EleutherAI/pythia-160m,32000,162322944
message,False,Polysemy,message,M1_b_M2_b,N,s2_prime,M2_b_M1_b,There was a clear message.,There was a computer message.,There was a clear message. There was a computer message.,There was a computer message.,There was a clear message.,computer,clear,19.091743260622025,3.818348652124405,2.4153175354003906,5,EleutherAI/pythia-160m,32000,162322944
message,True,Polysemy,message,M1_a_M1_b,N,s2_prime,M1_b_M1_a,There was a computer message.,There was a phone message.,There was a computer message. There was a phone message.,There was a phone message.,There was a computer message.,phone,computer,9.314669281244278,1.8629338562488555,1.9202228784561157,5,EleutherAI/pythia-160m,32000,162322944
message,True,Polysemy,message,M2_a_M2_b,N,s2_prime,M2_b_M2_a,There was a clear message.,There was an urgent message.,There was a clear message. There was an urgent message.,There was an urgent message.,There was a clear message.,urgent,clear,11.265161782503128,2.2530323565006256,2.1187901496887207,5,EleutherAI/pythia-160m,32000,162322944
mold,False,Homonymy,mold,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a rubber mold.,It was a fungal mold.,It was a rubber mold. It was a fungal mold.,It was a fungal mold.,It was a rubber mold.,fungal,rubber,19.347727179527283,3.8695454359054566,1.622618317604065,5,EleutherAI/pythia-160m,32000,162322944
mold,False,Homonymy,mold,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a clay mold.,It was a fungal mold.,It was a clay mold. It was a fungal mold.,It was a fungal mold.,It was a clay mold.,fungal,clay,19.47787880897522,3.895575761795044,1.6108800172805786,5,EleutherAI/pythia-160m,32000,162322944
mold,False,Homonymy,mold,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a rubber mold.,It was a harmful mold.,It was a rubber mold. It was a harmful mold.,It was a harmful mold.,It was a rubber mold.,harmful,rubber,17.43376648426056,3.486753296852112,1.400795340538025,5,EleutherAI/pythia-160m,32000,162322944
mold,False,Homonymy,mold,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a clay mold.,It was a harmful mold.,It was a clay mold. It was a harmful mold.,It was a harmful mold.,It was a clay mold.,harmful,clay,18.493513703346252,3.6987027406692503,1.39152193069458,5,EleutherAI/pythia-160m,32000,162322944
mold,True,Homonymy,mold,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a harmful mold.,It was a fungal mold.,It was a harmful mold. It was a fungal mold.,It was a fungal mold.,It was a harmful mold.,fungal,harmful,15.183581709861755,3.036716341972351,1.7391852140426636,5,EleutherAI/pythia-160m,32000,162322944
mold,True,Homonymy,mold,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a clay mold.,It was a rubber mold.,It was a clay mold. It was a rubber mold.,It was a rubber mold.,It was a clay mold.,rubber,clay,13.464730381965637,2.6929460763931274,1.6075801849365234,5,EleutherAI/pythia-160m,32000,162322944
mole,False,Homonymy,mole,M1_a_M2_a,N,s2_prime,M2_a_M1_a,She saw the cute mole.,She saw the cancerous mole.,She saw the cute mole. She saw the cancerous mole.,She saw the cancerous mole.,She saw the cute mole.,cancerous,cute,20.44281315803528,3.407135526339213,2.3415307998657227,6,EleutherAI/pythia-160m,32000,162322944
mole,False,Homonymy,mole,M1_a_M2_b,N,s2_prime,M2_b_M1_a,She saw the fast mole.,She saw the cancerous mole.,She saw the fast mole. She saw the cancerous mole.,She saw the cancerous mole.,She saw the fast mole.,cancerous,fast,21.36663967370987,3.5611066122849784,2.440840005874634,6,EleutherAI/pythia-160m,32000,162322944
mole,False,Homonymy,mole,M1_b_M2_a,N,s2_prime,M2_a_M1_b,She saw the cute mole.,She saw the raised mole.,She saw the cute mole. She saw the raised mole.,She saw the raised mole.,She saw the cute mole.,raised,cute,23.190082788467407,4.638016557693481,2.4871883392333984,5,EleutherAI/pythia-160m,32000,162322944
mole,False,Homonymy,mole,M1_b_M2_b,N,s2_prime,M2_b_M1_b,She saw the fast mole.,She saw the raised mole.,She saw the fast mole. She saw the raised mole.,She saw the raised mole.,She saw the fast mole.,raised,fast,22.1849268078804,4.43698536157608,2.4284110069274902,5,EleutherAI/pythia-160m,32000,162322944
mole,True,Homonymy,mole,M1_a_M1_b,N,s2_prime,M1_b_M1_a,She saw the raised mole.,She saw the cancerous mole.,She saw the raised mole. She saw the cancerous mole.,She saw the cancerous mole.,She saw the raised mole.,cancerous,raised,22.039497554302216,3.6732495923837027,2.7874655723571777,6,EleutherAI/pythia-160m,32000,162322944
mole,True,Homonymy,mole,M2_a_M2_b,N,s2_prime,M2_b_M2_a,She saw the fast mole.,She saw the cute mole.,She saw the fast mole. She saw the cute mole.,She saw the cute mole.,She saw the fast mole.,cute,fast,23.767906963825226,4.753581392765045,2.6280598640441895,5,EleutherAI/pythia-160m,32000,162322944
movement,False,Polysemy,movement,M1_a_M2_a,N,s2_prime,M2_a_M1_a,He liked the feminist movement.,He liked the rhythmic movement.,He liked the feminist movement. He liked the rhythmic movement.,He liked the rhythmic movement.,He liked the feminist movement.,rhythmic,feminist,21.442212373018265,3.5737020621697106,2.65858793258667,6,EleutherAI/pythia-160m,32000,162322944
movement,False,Polysemy,movement,M1_a_M2_b,N,s2_prime,M2_b_M1_a,He liked the civil-rights movement.,He liked the rhythmic movement.,He liked the civil-rights movement. He liked the rhythmic movement.,He liked the rhythmic movement.,He liked the civil-rights movement.,rhythmic,civil-rights,23.90932787861675,3.9848879797694585,3.0815205574035645,6,EleutherAI/pythia-160m,32000,162322944
movement,False,Polysemy,movement,M1_b_M2_a,N,s2_prime,M2_a_M1_b,He liked the feminist movement.,He liked the graceful movement.,He liked the feminist movement. He liked the graceful movement.,He liked the graceful movement.,He liked the feminist movement.,graceful,feminist,24.61568248271942,4.923136496543885,3.631401538848877,5,EleutherAI/pythia-160m,32000,162322944
movement,False,Polysemy,movement,M1_b_M2_b,N,s2_prime,M2_b_M1_b,He liked the civil-rights movement.,He liked the graceful movement.,He liked the civil-rights movement. He liked the graceful movement.,He liked the graceful movement.,He liked the civil-rights movement.,graceful,civil-rights,26.343145847320557,5.268629169464111,4.036037445068359,5,EleutherAI/pythia-160m,32000,162322944
movement,True,Polysemy,movement,M1_a_M1_b,N,s2_prime,M1_b_M1_a,He liked the graceful movement.,He liked the rhythmic movement.,He liked the graceful movement. He liked the rhythmic movement.,He liked the rhythmic movement.,He liked the graceful movement.,rhythmic,graceful,15.042668248526752,2.5071113747544587,2.279388427734375,6,EleutherAI/pythia-160m,32000,162322944
movement,True,Polysemy,movement,M2_a_M2_b,N,s2_prime,M2_b_M2_a,He liked the civil-rights movement.,He liked the feminist movement.,He liked the civil-rights movement. He liked the feminist movement.,He liked the feminist movement.,He liked the civil-rights movement.,feminist,civil-rights,13.795250624418259,2.7590501248836516,1.489538550376892,5,EleutherAI/pythia-160m,32000,162322944
newspaper,False,Polysemy,newspaper,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a faded newspaper.,It was a national newspaper.,It was a faded newspaper. It was a national newspaper.,It was a national newspaper.,It was a faded newspaper.,national,faded,13.33521682024002,2.6670433640480042,1.958443284034729,5,EleutherAI/pythia-160m,32000,162322944
newspaper,False,Polysemy,newspaper,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a shredded newspaper.,It was a national newspaper.,It was a shredded newspaper. It was a national newspaper.,It was a national newspaper.,It was a shredded newspaper.,national,shredded,12.744574546813965,2.548914909362793,1.7954740524291992,5,EleutherAI/pythia-160m,32000,162322944
newspaper,False,Polysemy,newspaper,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a faded newspaper.,It was a daily newspaper.,It was a faded newspaper. It was a daily newspaper.,It was a daily newspaper.,It was a faded newspaper.,daily,faded,12.551979720592499,2.5103959441184998,1.9035340547561646,5,EleutherAI/pythia-160m,32000,162322944
newspaper,False,Polysemy,newspaper,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a shredded newspaper.,It was a daily newspaper.,It was a shredded newspaper. It was a daily newspaper.,It was a daily newspaper.,It was a shredded newspaper.,daily,shredded,11.78748345375061,2.3574966907501222,1.7216235399246216,5,EleutherAI/pythia-160m,32000,162322944
newspaper,True,Polysemy,newspaper,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a daily newspaper.,It was a national newspaper.,It was a daily newspaper. It was a national newspaper.,It was a national newspaper.,It was a daily newspaper.,national,daily,11.11057162284851,2.222114324569702,2.045851469039917,5,EleutherAI/pythia-160m,32000,162322944
newspaper,True,Polysemy,newspaper,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a shredded newspaper.,It was a faded newspaper.,It was a shredded newspaper. It was a faded newspaper.,It was a faded newspaper.,It was a shredded newspaper.,faded,shredded,15.958096981048584,3.191619396209717,2.1147751808166504,5,EleutherAI/pythia-160m,32000,162322944
orange,False,Polysemy,orange,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a bright orange.,It was a juicy orange.,It was a bright orange. It was a juicy orange.,It was a juicy orange.,It was a bright orange.,juicy,bright,16.976950764656067,2.8294917941093445,2.034219264984131,6,EleutherAI/pythia-160m,32000,162322944
orange,False,Polysemy,orange,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a reddish orange.,It was a juicy orange.,It was a reddish orange. It was a juicy orange.,It was a juicy orange.,It was a reddish orange.,juicy,reddish,16.643125981092453,2.7738543301820755,2.1483845710754395,6,EleutherAI/pythia-160m,32000,162322944
orange,False,Polysemy,orange,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a bright orange.,It was a ripe orange.,It was a bright orange. It was a ripe orange.,It was a ripe orange.,It was a bright orange.,ripe,bright,15.594508469104767,3.1189016938209533,1.5917502641677856,5,EleutherAI/pythia-160m,32000,162322944
orange,False,Polysemy,orange,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a reddish orange.,It was a ripe orange.,It was a reddish orange. It was a ripe orange.,It was a ripe orange.,It was a reddish orange.,ripe,reddish,15.512340128421783,3.102468025684357,1.6830533742904663,5,EleutherAI/pythia-160m,32000,162322944
orange,True,Polysemy,orange,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a ripe orange.,It was a juicy orange.,It was a ripe orange. It was a juicy orange.,It was a juicy orange.,It was a ripe orange.,juicy,ripe,14.054527625441551,2.342421270906925,1.9814821481704712,6,EleutherAI/pythia-160m,32000,162322944
orange,True,Polysemy,orange,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a reddish orange.,It was a bright orange.,It was a reddish orange. It was a bright orange.,It was a bright orange.,It was a reddish orange.,bright,reddish,10.70336252450943,2.140672504901886,2.304985284805298,5,EleutherAI/pythia-160m,32000,162322944
page,False,Homonymy,page,M1_a_M2_a,N,s2_prime,M2_a_M1_a,He saw the blank page.,He saw the young page.,He saw the blank page. He saw the young page.,He saw the young page.,He saw the blank page.,young,blank,23.08554458618164,4.617108917236328,3.274477005004883,5,EleutherAI/pythia-160m,32000,162322944
